"id";"day";"afraid";"active";"alert";"nervous";"attentive";"determined";"hostile";"inspired";"ashamed";"upset"
29;77;1;2;2;3;2;1;1;1;1;2
29;78;1;2;2;2;2;2;1;1;1;2
29;79;1;2;2;2;2;1;1;1;1;1
29;80;1;2;2;2;2;2;1;1;1;1
29;81;1;2;2;2;2;2;1;1;1;1
29;82;1;2;2;1;2;1;1;1;1;1
29;83;1;2;2;2;2;1;0;1;1;1
29;84;1;2;2;2;2;2;1;2;1;1
29;85;1;2;2;2;2;1;1;1;1;NA
29;86;1;2;2;1;2;2;0;0;0;2
29;87;1;2;2;2;2;2;1;1;1;1
29;88;1;2;2;1;2;1;0;1;1;1
29;89;1;2;2;1;2;2;1;1;1;1
29;90;1;2;2;2;2;2;1;1;1;2
29;91;1;2;2;2;2;2;0;2;0;2
29;92;1;2;2;1;2;2;0;1;1;1
29;93;0;2;2;2;2;1;1;0;0;1
29;94;0;2;2;1;2;1;0;1;0;1
29;95;1;2;2;1;2;1;0;1;1;1
29;96;1;2;2;2;2;1;0;1;1;2
29;97;1;2;2;2;2;2;0;1;0;2
29;98;1;2;2;1;2;2;0;1;1;1
29;99;2;2;2;2;2;2;0;1;1;2
29;100;0;3;2;1;2;3;0;2;0;0
29;101;0;2;2;1;2;2;1;2;0;1
30;1;1;1;2;2;3;0;2;1;0;4
30;2;0;1;2;3;2;3;1;1;0;2
30;3;0;0;0;1;2;3;1;3;1;2
30;4;0;NA;3;0;3;3;0;3;0;1
30;5;2;1;3;3;3;3;3;1;1;4
30;6;0;1;3;1;3;3;0;4;4;0
30;7;3;1;2;2;2;1;0;0;0;2
30;9;0;1;2;1;3;4;1;2;0;2
30;10;0;3;3;1;3;3;0;3;0;0
30;11;1;2;2;1;3;3;1;2;1;1
30;12;1;2;3;0;3;3;0;3;0;1
30;13;1;1;2;3;2;1;0;2;3;1
30;14;0;2;2;2;2;2;0;2;1;0
30;15;0;2;2;0;3;2;0;2;0;1
30;16;0;3;2;1;2;3;0;2;0;1
30;17;3;0;1;2;1;3;2;1;1;3
30;18;1;3;3;1;3;3;0;3;0;1
30;19;0;3;2;0;3;3;0;3;0;0
30;20;1;3;3;2;3;3;0;3;0;0
30;21;1;2;2;1;3;3;0;1;0;2
30;22;0;3;3;1;3;4;1;2;0;2
30;23;0;1;1;1;0;1;0;0;0;1
30;24;1;NA;3;1;3;3;0;2;0;1
30;25;3;1;2;3;1;1;3;0;1;3
30;26;3;2;2;3;2;1;1;0;1;3
30;27;1;2;2;0;2;2;0;2;1;0
30;28;1;2;2;1;3;3;3;0;0;3
30;29;0;2;3;0;3;2;0;3;0;0
30;30;1;1;2;3;2;0;0;1;1;2
30;31;1;1;2;1;1;1;0;0;0;0
30;33;1;2;3;1;3;2;0;3;0;0
30;34;2;1;3;3;2;2;1;2;2;2
30;35;0;1;1;0;1;0;0;1;0;0
30;36;0;3;3;2;2;3;2;1;0;2
30;37;3;3;4;4;4;4;4;0;0;4
30;38;3;1;4;4;4;3;4;0;2;4
30;39;1;4;3;3;3;4;2;1;0;3
30;40;1;3;3;2;3;2;1;4;0;1
30;41;2;3;3;3;3;4;3;NA;0;3
30;42;3;3;3;4;2;2;2;0;1;4
30;43;0;0;2;2;2;1;0;2;0;0
30;44;3;1;2;3;2;2;0;1;0;2
30;45;1;2;3;1;2;2;0;3;0;1
30;49;1;2;2;0;1;1;0;3;0;1
30;50;0;1;2;1;2;1;0;1;0;1
30;51;1;2;2;2;3;2;1;2;0;3
30;52;2;1;2;3;2;4;1;1;1;3
30;53;1;2;3;1;3;2;0;3;0;0
30;55;0;2;3;1;3;3;0;3;0;1
30;56;1;0;1;1;1;1;0;1;0;2
30;57;1;0;2;2;2;1;1;1;0;2
30;58;0;1;1;0;1;1;0;2;0;0
30;59;1;0;1;3;1;0;1;1;1;2
30;61;2;0;1;3;2;2;2;1;2;1
30;62;3;0;2;1;1;1;1;1;1;1
30;63;1;2;3;2;3;3;2;0;1;3
30;65;0;2;2;0;2;2;0;1;0;1
30;66;2;2;2;2;3;2;3;1;1;3
30;67;1;1;2;0;2;2;0;3;0;0
30;69;2;2;2;1;3;3;0;3;1;1
30;70;0;2;2;1;2;3;2;2;0;2
30;71;1;1;3;0;4;4;0;4;0;1
30;72;0;1;2;1;3;3;0;3;0;1
30;73;1;2;3;1;3;4;1;2;0;2
30;74;0;1;4;0;3;3;0;3;1;0
30;75;1;1;4;2;3;4;0;4;2;0
30;76;1;3;4;1;4;4;1;4;3;1
30;77;2;2;3;2;3;4;0;4;2;2
30;78;2;3;2;3;2;1;0;0;2;1
30;79;2;2;2;1;3;2;1;2;2;1
30;80;3;2;2;1;2;2;0;3;2;1
30;81;2;1;2;2;2;3;1;2;2;2
30;83;2;1;3;1;3;3;0;2;1;0
30;84;1;0;1;2;1;1;0;1;1;1
30;86;2;1;1;1;1;1;1;0;1;2
30;87;2;0;2;1;1;2;1;1;0;1
30;88;1;1;1;1;2;2;0;1;0;0
30;89;1;1;2;0;2;3;0;4;0;0
30;90;1;1;3;1;3;2;0;2;1;0
30;91;0;1;2;1;2;2;0;2;0;1
30;92;1;1;3;0;2;3;0;2;0;0
30;93;1;2;3;0;3;3;0;2;0;1
30;94;0;2;4;0;3;3;0;4;0;0
30;95;0;2;3;0;3;4;0;3;0;0
30;96;0;2;2;2;2;3;0;2;0;0
30;97;1;1;3;1;3;3;0;3;0;0
30;98;0;2;3;1;2;2;NA;3;0;0
30;99;1;2;3;1;2;3;0;2;0;1
30;100;2;1;2;2;2;3;0;2;0;0
30;101;1;2;2;1;2;1;0;1;1;1
31;1;0;1;1;0;1;1;2;0;1;3
31;2;0;1;1;1;2;1;1;2;1;2
31;3;0;1;1;0;2;1;0;0;1;1
31;4;0;0;0;0;0;0;0;0;0;1
31;5;0;0;0;0;0;1;0;0;1;0
31;6;0;0;0;1;1;1;1;0;1;3
31;7;0;0;0;0;1;2;1;0;1;1
31;8;1;1;1;1;2;2;1;2;2;3
31;9;1;1;1;1;2;2;0;2;1;1
31;10;0;0;1;0;1;1;0;0;1;0
31;11;0;1;1;0;1;2;0;1;1;0
31;12;0;1;1;2;2;2;0;1;1;2
31;13;1;2;2;2;2;2;0;1;1;3
31;14;0;0;0;0;1;0;0;0;1;0
31;15;0;1;0;0;1;2;1;0;0;1
31;16;0;2;2;0;2;2;4;1;0;4
31;17;0;1;0;0;0;0;0;0;0;1
31;18;2;3;2;2;1;2;0;1;1;1
31;19;0;0;1;1;0;0;1;0;1;1
31;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;21;1;1;1;1;1;2;3;0;1;3
31;22;0;0;0;0;1;0;0;0;1;2
31;23;0;0;0;0;0;0;NA;0;1;2
31;24;1;0;1;0;1;2;0;0;1;1
31;25;1;3;1;1;1;2;3;0;0;4
31;26;1;4;2;2;3;3;4;1;1;4
31;27;1;2;1;1;1;3;0;0;1;3
31;28;1;2;1;1;1;2;4;0;1;4
31;29;1;1;1;1;1;1;2;0;0;3
31;30;0;0;0;0;1;0;1;0;0;1
31;31;0;1;1;0;1;0;2;0;1;3
31;32;1;0;0;0;0;0;2;0;1;2
31;33;1;1;1;1;0;0;3;0;1;4
31;34;1;0;0;0;0;0;2;0;1;3
31;35;0;0;0;0;1;1;2;0;0;2
31;36;1;0;0;0;0;0;3;0;0;3
31;37;0;1;1;0;0;3;2;0;1;2
31;38;1;0;0;0;0;2;3;0;1;1
31;39;1;1;1;1;1;2;4;1;1;4
31;40;1;1;1;4;2;2;4;0;1;4
31;41;1;1;0;0;0;0;2;0;0;1
31;42;0;0;0;0;1;1;1;0;0;1
31;43;0;2;2;0;2;2;1;2;1;1
31;44;0;1;2;0;2;2;2;1;1;3
31;45;1;1;2;0;3;2;1;0;1;3
31;46;1;2;2;0;0;NA;1;1;1;3
31;47;0;3;2;0;1;0;3;0;0;4
31;48;2;1;4;4;4;1;3;2;1;4
31;49;0;0;0;0;2;0;2;0;1;2
31;50;1;1;2;1;2;1;1;1;0;0
31;51;0;2;2;0;2;1;1;0;0;1
31;52;0;0;0;0;0;0;1;0;1;1
31;53;0;1;1;0;1;1;2;1;2;2
31;54;0;1;0;0;0;0;1;0;1;1
31;55;0;2;0;0;0;2;0;0;0;1
31;56;1;1;2;0;2;0;2;0;0;3
31;57;0;1;2;0;1;1;4;0;0;4
31;58;0;0;1;0;1;0;2;0;0;3
31;59;0;0;0;0;0;0;1;0;0;0
31;61;1;0;1;1;2;0;1;0;0;2
31;62;0;0;2;0;2;0;2;0;0;2
31;63;0;0;0;0;0;0;1;0;1;2
31;64;0;2;2;0;2;3;1;2;0;1
31;65;1;3;3;2;3;2;1;0;0;0
31;66;0;1;0;0;1;1;1;0;0;1
31;67;0;2;1;0;2;2;1;0;0;1
31;68;0;2;2;1;1;2;1;2;1;1
31;69;0;1;1;1;1;2;2;1;3;2
31;70;1;4;4;1;4;2;1;0;1;2
31;71;0;1;1;0;1;1;0;1;1;0
31;72;0;0;0;0;0;1;0;0;0;1
31;73;0;2;3;0;3;1;NA;0;0;0
31;74;1;4;4;1;4;0;0;0;0;0
31;75;0;1;0;0;1;1;0;0;0;1
31;76;0;1;0;0;0;0;1;0;1;1
31;77;0;1;1;0;2;1;0;0;1;0
31;78;0;2;2;0;2;2;0;1;0;0
31;79;0;2;2;0;2;2;2;1;0;2
31;80;0;1;1;0;2;0;1;0;0;1
31;81;0;3;4;0;4;1;1;0;0;1
31;82;0;3;3;0;3;0;0;1;0;0
31;83;0;1;2;0;2;0;2;0;0;2
31;84;1;2;3;1;2;1;0;0;0;1
31;85;0;3;1;0;1;1;0;0;0;0
31;86;0;1;0;0;1;1;0;0;0;0
31;87;0;2;1;0;0;1;0;0;0;0
31;88;0;2;1;0;1;1;0;0;1;1
31;89;0;3;0;0;0;1;1;0;1;1
31;90;0;1;1;0;1;1;0;1;0;1
31;91;0;3;2;0;3;2;1;1;0;1
31;92;0;1;0;0;0;1;0;0;0;1
31;93;0;0;1;1;3;0;0;0;0;1
31;94;0;2;1;0;0;2;0;0;1;0
31;95;0;2;1;0;1;0;0;0;1;0
31;96;0;2;2;0;2;1;0;0;0;0
31;97;0;2;3;2;2;2;NA;2;0;2
31;98;0;0;0;0;1;0;3;0;0;3
31;99;1;1;2;0;2;0;0;0;0;1
31;100;0;1;0;0;1;1;0;0;0;0
31;101;0;1;1;0;1;0;0;0;0;0
32;1;3;2;2;3;2;0;0;0;3;3
32;2;1;3;3;1;2;2;0;0;0;0
32;3;1;0;2;1;1;0;0;0;0;1
32;4;3;0;0;2;1;0;1;0;2;1
32;5;4;1;2;4;2;1;0;0;2;2
32;6;2;0;1;2;2;0;0;0;0;1
32;7;3;0;3;NA;0;0;0;0;0;2
32;8;2;2;2;2;2;2;0;1;1;1
32;9;4;2;2;4;2;1;0;1;4;3
32;10;2;0;0;1;0;0;0;0;1;2
32;11;1;2;1;2;2;1;0;2;1;2
32;12;2;0;0;1;0;0;0;0;0;2
32;13;4;1;1;1;1;0;0;0;0;3
32;14;2;2;2;1;2;2;0;0;0;2
32;15;2;0;0;2;0;0;0;0;0;1
32;17;1;2;2;2;2;2;NA;2;0;1
32;18;0;1;1;2;2;0;0;0;0;1
32;19;1;0;0;1;0;0;0;0;0;1
32;20;3;2;2;2;2;0;0;0;0;3
32;21;1;1;2;2;1;1;0;0;1;2
32;22;NA;0;0;1;0;0;3;0;NA;2
32;23;1;0;0;1;1;0;0;0;1;1
32;24;3;0;0;1;0;0;0;0;0;2
32;25;1;2;3;1;2;2;NA;0;0;2
32;26;0;2;3;0;3;1;0;1;0;1
32;27;0;0;2;1;2;0;0;0;0;0
32;28;2;0;1;2;1;0;0;0;0;1
32;29;1;3;2;1;2;1;0;1;0;1
32;30;1;1;2;2;1;1;0;0;0;0
32;31;2;0;0;2;0;0;0;0;2;2
32;32;3;1;0;3;0;0;0;0;0;0
32;33;2;0;0;1;0;0;0;0;0;1
32;34;2;0;2;3;0;0;0;0;3;2
32;35;2;3;3;2;3;1;0;0;0;2
32;36;2;0;0;1;0;0;0;0;0;0
32;37;1;2;2;2;3;NA;0;1;2;1
32;38;0;1;0;2;0;0;1;0;0;1
32;39;0;0;0;0;0;0;0;0;0;0
32;40;0;0;0;0;0;0;0;0;0;0
32;41;4;2;2;1;2;0;0;0;3;3
32;42;3;0;0;3;0;0;0;0;0;3
32;43;4;1;2;4;2;0;0;0;0;3
32;44;0;3;3;1;3;3;2;1;0;3
32;45;1;3;3;2;3;2;2;0;1;3
32;46;0;1;0;0;1;0;0;0;0;1
32;47;0;3;3;0;2;1;0;0;0;2
32;48;3;2;2;2;2;0;0;0;1;2
32;62;3;2;4;3;3;1;0;0;1;3
32;63;2;2;3;1;2;1;0;0;2;2
32;64;1;4;3;2;4;2;0;1;0;0
32;65;0;3;3;0;3;0;0;0;0;2
32;66;0;4;4;0;4;2;0;2;0;0
32;68;2;0;0;1;0;0;0;0;0;2
32;69;0;1;1;1;1;0;0;0;0;1
32;70;2;2;3;4;3;1;0;0;0;4
32;71;0;0;0;1;0;2;0;2;0;0
32;74;0;3;3;0;2;2;0;1;0;0
32;75;0;4;3;1;3;2;0;0;0;0
32;76;1;2;NA;1;2;0;NA;3;0;0
32;77;0;2;2;1;2;0;0;0;0;1
32;78;0;1;1;1;1;0;0;0;1;0
32;79;0;3;3;1;3;1;0;0;0;2
32;80;2;1;1;1;1;0;0;0;0;2
32;81;0;3;2;2;2;0;0;0;0;3
32;82;0;2;2;0;2;0;0;0;0;1
32;83;0;2;3;0;2;0;0;0;0;1
32;84;0;2;3;0;3;2;0;0;0;3
32;85;2;0;0;2;0;0;0;0;0;3
32;86;3;0;1;3;1;0;1;0;0;2
32;87;0;0;0;0;0;0;0;0;0;1
32;88;0;1;2;0;2;0;0;0;0;0
32;89;0;2;2;1;2;0;0;0;2;2
32;90;2;3;3;2;3;1;0;1;0;2
32;91;2;2;2;1;2;0;0;0;1;2
32;92;1;3;3;1;3;0;0;0;0;1
32;94;3;1;2;2;2;0;0;0;0;2
32;95;2;0;0;2;3;0;0;0;0;1
32;96;1;1;2;2;2;0;1;0;0;1
32;97;2;3;3;0;3;3;0;0;0;1
32;98;4;1;0;3;1;0;0;0;4;4
32;99;2;0;1;2;1;0;0;0;0;3
32;100;2;0;1;0;1;0;0;0;0;2
32;101;2;1;1;1;2;0;0;0;1;1
33;1;0;3;2;2;4;3;0;3;1;1
33;2;1;1;2;1;2;1;2;1;0;2
33;3;0;2;2;2;1;1;0;2;0;2
33;4;0;2;2;1;1;2;1;0;1;2
33;5;0;2;3;0;3;1;1;1;0;2
33;6;0;2;1;4;3;2;1;1;1;3
33;7;0;3;2;4;2;3;0;1;1;3
33;8;1;3;2;3;3;2;1;1;0;2
33;9;4;2;2;4;2;3;2;1;3;4
33;10;2;1;3;4;4;4;3;1;3;4
33;11;2;2;3;4;4;2;2;1;2;4
33;12;4;0;2;3;4;0;1;0;1;3
33;13;1;1;4;3;1;2;0;1;1;4
33;14;4;2;2;3;1;1;1;1;2;4
33;15;1;2;3;4;2;1;0;1;2;3
33;16;NA;3;1;4;2;2;0;1;2;4
33;17;1;0;1;2;2;1;0;0;1;2
33;18;3;2;1;2;2;1;0;1;2;3
33;19;1;0;0;3;1;0;1;1;3;3
33;20;2;2;2;3;4;4;2;1;2;3
33;21;2;3;2;2;2;1;0;2;1;2
33;22;2;1;2;3;1;4;0;3;NA;NA
33;24;1;2;3;2;1;0;2;2;1;2
33;25;1;2;1;2;3;2;0;2;1;2
33;26;0;1;2;2;1;2;0;1;0;0
33;27;1;2;2;1;2;2;0;3;1;1
33;28;1;2;1;2;2;2;1;3;0;1
33;29;1;3;2;3;2;2;0;3;0;1
33;30;1;3;1;2;2;3;0;1;0;1
33;31;1;2;2;2;2;2;1;1;1;1
33;32;1;3;2;1;2;2;0;2;1;1
33;33;1;2;3;2;2;3;1;1;2;3
33;34;1;1;2;2;2;3;0;1;1;1
33;35;0;1;1;1;2;2;0;2;2;1
33;36;2;3;3;3;2;3;3;2;1;2
33;37;3;2;3;3;2;2;1;1;1;2
33;38;2;3;3;3;2;2;0;2;1;2
33;41;2;0;1;2;1;0;1;1;1;2
33;42;1;2;3;3;2;2;0;1;0;1
33;43;2;1;1;2;2;1;0;0;1;1
33;44;1;3;3;2;2;2;2;2;0;1
33;45;1;2;2;3;2;2;2;1;1;2
33;46;1;4;3;2;2;3;0;2;1;0
33;47;0;2;2;1;1;3;0;1;2;2
33;48;1;1;1;2;2;2;0;1;3;1
33;49;1;3;3;1;1;2;1;1;2;1
33;50;1;2;3;2;3;2;1;3;1;2
33;52;1;1;1;2;2;2;0;1;1;1
33;54;1;1;2;3;2;2;0;1;1;1
33;55;0;3;2;2;2;2;0;2;2;1
33;56;3;2;1;4;2;2;1;0;3;3
33;58;1;0;2;2;1;1;2;0;3;2
33;59;2;2;2;4;1;3;0;1;2;1
33;61;2;2;1;3;1;3;1;1;2;1
33;62;1;2;3;2;1;2;0;2;1;2
33;63;2;1;1;1;1;0;2;0;1;3
33;64;1;2;2;2;2;3;0;1;1;1
33;65;2;2;2;3;2;3;1;1;1;1
33;66;1;1;1;3;1;2;0;2;2;1
33;67;1;1;2;4;1;3;2;2;1;3
33;68;1;3;1;4;0;2;0;1;1;3
33;69;2;2;2;3;2;3;1;2;2;1
33;71;2;0;0;3;1;0;0;0;1;2
33;72;2;2;3;2;2;3;1;2;1;2
33;73;1;3;2;4;2;2;2;2;2;4
33;74;2;3;3;4;1;4;1;1;2;3
33;75;1;4;2;2;2;3;1;1;1;3
33;76;2;1;2;1;1;0;3;1;1;3
33;77;1;2;1;2;2;2;0;2;2;1
33;78;1;2;3;2;2;1;0;2;2;1
33;79;1;2;3;2;2;3;0;2;1;1
33;81;1;2;3;2;2;3;1;1;2;1
33;83;1;1;2;1;2;2;2;2;1;1
33;84;1;3;2;2;2;3;3;1;1;1
33;86;0;3;2;2;2;3;1;2;2;1
33;87;1;1;3;1;2;2;1;2;1;1
33;88;1;3;3;2;2;3;0;1;1;0
33;89;2;2;2;2;1;3;1;2;0;1
33;90;0;1;2;1;1;1;1;1;0;1
33;91;0;0;1;1;2;1;2;1;3;2
33;92;0;1;2;0;1;2;2;0;2;1
33;93;NA;2;1;3;1;2;2;2;3;1
33;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;96;1;2;2;1;1;2;1;1;1;2
33;98;1;2;1;2;1;3;1;2;3;1
33;99;2;2;2;2;1;2;1;1;3;2
33;100;1;2;2;2;1;2;3;3;2;2
33;101;1;1;2;1;2;3;2;2;3;1
34;1;2;0;1;2;1;0;0;0;2;2
34;2;0;1;2;3;1;0;0;0;3;3
34;3;3;1;1;3;2;1;1;0;2;2
34;4;3;0;0;4;1;0;0;0;2;3
34;5;2;0;0;2;0;0;1;0;3;1
34;6;2;0;0;2;0;0;2;0;3;3
34;7;2;0;0;3;0;0;0;0;4;2
34;8;3;0;0;3;0;0;0;0;4;3
34;9;3;0;0;3;0;0;0;0;3;3
34;10;2;0;0;3;0;0;0;0;3;1
34;11;4;0;0;3;0;0;0;0;4;3
34;12;3;0;0;2;0;0;1;0;4;2
34;13;2;0;0;2;0;0;0;0;3;2
34;14;3;0;0;2;0;0;1;0;4;3
34;15;2;0;0;2;0;0;1;0;3;3
34;16;2;0;0;2;0;0;1;0;3;2
34;17;1;0;0;1;0;0;1;0;3;2
34;18;4;0;0;4;0;0;3;0;4;4
34;19;3;0;0;3;0;0;2;NA;2;3
34;20;3;0;0;3;0;0;2;0;4;4
34;21;2;0;0;2;0;0;1;0;4;2
34;23;3;0;0;3;0;0;1;0;3;3
34;24;3;0;0;3;0;0;1;0;3;3
34;25;3;0;0;3;0;0;2;0;3;3
34;26;3;0;0;3;0;0;1;0;3;3
34;27;3;0;0;3;0;0;NA;0;3;2
34;28;3;0;0;3;0;0;2;0;3;3
34;29;3;0;0;2;0;0;1;0;3;3
34;30;3;0;0;3;0;0;3;0;4;4
34;31;3;0;0;3;0;0;2;0;4;3
34;32;3;0;0;4;0;0;1;0;3;3
34;33;2;0;0;1;0;0;1;0;3;3
34;34;3;0;0;3;0;0;1;0;3;2
34;35;2;0;0;3;0;0;2;0;4;3
34;36;2;0;0;3;0;0;1;0;4;2
34;37;3;0;0;3;0;0;1;0;3;3
34;38;3;0;0;3;0;0;2;0;4;3
34;39;4;0;0;4;0;3;3;0;NA;4
34;40;3;0;0;4;0;0;1;0;3;3
34;41;3;0;0;3;0;1;2;0;3;2
34;42;3;0;0;3;0;0;1;0;3;3
34;43;2;0;0;2;NA;0;0;0;3;2
34;44;3;0;0;3;0;0;2;0;4;3
34;45;3;0;0;4;0;0;2;0;3;4
34;46;3;0;0;3;0;0;1;0;3;3
34;47;3;0;0;3;0;0;2;0;3;3
34;48;3;0;0;3;0;0;2;0;3;2
34;49;0;0;0;3;0;2;2;0;1;3
34;50;3;0;0;2;0;0;0;0;4;4
34;51;3;0;0;3;0;0;2;NA;4;3
34;52;3;0;NA;3;0;NA;1;0;3;3
34;53;3;0;0;3;0;0;2;0;3;3
34;54;3;0;0;3;0;0;1;0;3;3
34;55;3;0;1;2;0;0;0;0;3;2
34;56;4;0;1;NA;2;NA;0;0;3;3
34;57;3;0;0;3;0;0;0;0;3;3
34;58;3;0;0;3;0;0;0;0;3;3
34;59;3;0;0;4;0;0;2;0;3;4
34;60;3;0;0;3;0;0;1;0;3;3
34;61;3;0;0;3;0;0;2;0;3;3
34;62;3;0;0;3;0;0;0;0;2;3
34;63;NA;0;0;3;0;0;0;NA;3;3
34;64;4;0;0;3;0;0;0;0;3;4
34;65;3;0;0;3;0;0;1;0;3;3
34;66;3;0;1;3;0;0;2;0;3;3
34;67;3;0;0;3;0;0;1;0;3;3
34;68;3;0;0;3;NA;0;2;0;3;3
34;69;3;0;NA;3;0;0;2;0;4;3
34;70;3;0;0;3;0;0;1;0;3;2
34;71;3;0;0;3;0;0;0;0;3;3
34;72;3;0;0;2;0;0;0;0;3;2
34;73;2;0;0;3;0;NA;1;0;3;2
34;74;3;0;0;3;1;0;1;0;4;3
34;75;3;0;0;3;0;0;1;0;4;3
34;76;3;0;0;2;0;0;2;0;NA;3
34;77;3;1;0;3;1;0;0;0;3;3
34;78;3;0;0;3;0;0;2;0;3;4
34;79;3;0;0;3;0;0;1;NA;3;3
34;80;3;0;0;3;0;0;1;0;3;3
34;81;3;0;0;3;0;0;2;0;3;3
34;82;3;0;0;3;0;0;1;0;3;4
34;83;3;0;0;3;0;0;3;0;3;3
34;84;4;0;0;4;0;0;2;0;3;3
34;85;NA;0;0;3;0;0;2;0;3;3
34;86;3;0;1;2;1;0;1;0;3;3
34;87;3;0;0;3;0;0;2;0;3;3
34;88;3;0;0;3;0;0;1;0;3;2
34;89;3;0;0;3;1;0;3;0;3;4
34;90;4;0;1;3;0;0;1;0;2;4
34;91;0;0;0;4;0;0;3;0;3;4
34;92;2;1;0;4;0;1;3;0;3;NA
34;93;3;0;1;3;0;0;2;0;3;3
34;94;3;0;0;3;0;NA;1;0;3;3
34;95;3;0;0;3;0;0;3;0;3;3
34;96;3;0;0;2;0;0;1;0;3;3
34;97;3;0;0;3;0;0;0;0;3;2
34;100;3;0;0;3;NA;0;3;NA;3;3
34;101;3;0;0;3;0;0;2;0;3;3
35;1;2;2;2;1;2;2;1;0;0;3
35;2;0;3;3;0;2;3;0;1;0;3
35;3;0;2;2;1;1;3;0;1;0;1
35;4;0;2;2;0;3;2;0;2;0;0
35;6;3;3;3;3;3;3;0;3;0;2
35;7;0;3;3;1;3;3;0;2;0;0
35;8;0;3;3;1;3;3;1;3;0;2
35;9;0;2;2;0;3;2;0;2;0;0
35;10;0;3;3;0;3;3;0;3;0;0
35;11;0;4;4;0;4;4;3;3;0;3
35;12;0;4;4;2;4;4;0;3;0;2
35;13;0;4;4;1;4;4;0;2;0;0
35;14;0;3;3;0;4;3;0;NA;0;3
35;15;2;3;3;2;3;4;3;2;0;4
35;16;0;3;2;1;3;3;1;2;0;2
35;17;2;3;3;1;3;3;3;3;0;4
35;18;1;3;3;0;3;3;1;3;0;1
35;19;0;3;3;1;3;3;0;3;0;1
35;20;0;3;3;0;3;3;2;3;0;0
35;21;0;4;3;0;3;3;0;3;0;0
35;22;0;3;3;0;3;3;0;3;0;1
35;23;0;3;3;0;3;3;0;3;0;0
35;24;0;3;3;1;3;2;0;2;0;0
35;25;0;2;2;0;2;2;0;2;0;0
35;26;0;3;3;0;3;3;0;2;0;0
35;27;0;3;3;0;3;3;0;3;0;2
35;28;0;3;3;1;3;3;0;3;0;1
35;29;1;2;2;1;2;3;0;2;0;1
35;30;1;3;3;1;3;3;0;3;0;0
35;31;0;3;3;0;3;3;0;3;0;0
35;32;0;2;2;0;2;2;0;2;0;0
35;33;0;3;3;0;2;2;0;2;0;1
35;34;0;2;2;0;2;2;0;1;0;0
35;35;3;3;2;3;2;3;0;2;0;2
35;36;1;2;2;2;2;3;0;2;0;2
35;37;1;3;3;2;3;3;0;2;0;1
35;38;0;3;3;0;3;3;2;3;0;2
35;39;0;3;3;0;3;3;2;2;0;4
35;40;0;3;3;0;3;3;3;3;0;3
35;41;0;2;2;0;2;2;0;2;0;2
35;42;4;3;3;4;3;3;0;3;0;4
35;43;4;3;3;4;3;3;3;2;0;4
35;44;0;2;3;0;2;2;0;2;0;0
35;45;0;2;2;2;2;2;0;2;0;0
35;46;0;3;3;0;3;3;0;2;0;0
35;47;0;3;3;0;2;3;0;2;0;1
35;48;0;2;3;1;2;3;0;2;0;1
35;49;0;1;2;1;2;2;0;2;0;1
35;50;0;3;3;0;3;3;0;3;0;2
35;52;0;2;3;1;3;3;0;3;0;0
35;54;0;2;2;0;2;2;0;2;0;1
35;55;1;2;2;1;2;2;0;2;0;1
35;56;0;3;3;0;3;3;2;3;0;3
35;57;0;2;2;0;2;2;0;2;0;0
35;59;0;3;2;0;2;2;0;2;0;0
35;60;1;3;2;1;2;2;0;2;0;0
35;61;2;NA;3;2;3;3;0;3;1;3
35;62;2;2;3;3;3;3;0;3;1;1
35;63;1;2;2;0;2;3;0;2;0;0
35;64;1;2;2;1;2;2;1;2;0;3
35;65;1;2;3;1;2;2;0;2;0;1
35;66;0;2;3;0;3;3;0;3;0;2
35;67;0;3;3;2;3;3;1;2;0;3
35;68;0;2;3;1;3;3;1;2;0;3
35;69;1;2;2;1;2;3;1;2;0;2
35;70;1;2;3;1;3;3;0;2;0;1
35;71;2;2;3;2;3;3;0;3;0;1
35;72;0;3;3;1;3;3;0;2;0;2
35;73;0;3;3;0;3;3;0;3;0;2
35;74;1;3;3;2;3;3;0;3;0;1
35;75;1;3;3;1;3;3;0;2;0;1
35;76;2;2;2;2;2;2;0;2;0;3
35;77;1;3;3;2;3;3;0;2;0;2
35;78;0;3;3;2;2;3;0;2;0;1
35;79;0;3;3;2;3;3;0;3;0;1
35;80;1;3;2;1;2;3;0;2;0;1
35;81;1;3;2;1;3;3;0;2;0;1
35;82;2;2;3;2;2;2;0;2;1;1
35;83;NA;2;2;2;2;2;1;1;2;1
35;84;2;2;3;1;3;3;1;2;0;3
35;85;2;3;3;2;3;3;0;1;0;3
35;86;0;3;3;2;2;3;0;2;0;1
35;87;1;2;2;0;2;3;0;2;0;1
35;88;0;3;3;1;3;3;0;2;0;1
35;89;1;3;3;1;3;3;0;1;0;1
35;90;0;3;3;2;3;3;0;2;0;2
35;91;0;3;3;1;2;3;0;1;0;0
35;92;0;3;2;0;2;3;0;1;0;0
35;94;1;3;3;2;2;3;1;2;0;3
35;95;3;2;3;4;2;3;1;2;0;4
35;96;3;1;2;3;2;2;3;1;0;3
35;97;1;3;3;1;1;3;0;2;0;3
35;98;1;2;2;3;2;3;0;2;0;2
35;99;0;3;2;2;2;3;0;2;0;2
