ID;KWAAD;KWAAD_1;DEPRE;DEPRE_1;DROEV;DROEV_1;ANGST;ANGST_1;ONTSP;ONTSP_1;BLIJ;BLIJ_1;ID;Neuroticism score
306;13;5;12;3;10;4;6;4;54;60;64;53;;
306;7;13;13;12;6;10;1;6;43;54;49;64;;
306;11;9999;1;9999;1;9999;4;9999;72;9999;48;9999;;
306;8;11;2;1;6;1;4;4;84;72;55;48;;
306;9999;8;9999;2;9999;6;9999;4;9999;84;9999;55;;
306;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
306;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
306;8;9999;6;9999;4;9999;8;9999;73;9999;67;9999;;
306;5;8;3;6;12;4;9;8;73;73;61;67;;
306;7;5;11;3;11;12;8;9;80;73;50;61;;
306;5;7;2;11;4;11;4;8;65;80;72;50;;
323;57;9999;16;9999;40;9999;34;9999;40;9999;60;9999;;
323;23;57;8;16;7;40;8;34;80;40;40;60;;
323;22;23;6;8;21;7;11;8;73;80;74;40;;
323;19;22;14;6;25;21;9;11;83;73;49;74;;
323;25;19;20;14;28;25;17;9;24;83;26;49;;
323;12;25;4;20;12;28;12;17;33;24;57;26;;
323;21;12;14;4;20;12;14;12;55;33;73;57;;
323;5;9999;79;9999;10;9999;6;9999;92;9999;84;9999;;
323;4;5;7;79;4;10;5;6;77;92;79;84;;
323;8;4;10;7;7;4;5;5;78;77;86;79;;
323;12;8;6;10;12;7;19;5;88;78;41;86;;
323;11;12;11;6;15;12;10;19;93;88;82;41;;
323;9999;11;9999;11;9999;15;9999;10;9999;93;9999;82;;
323;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
323;5;9999;6;9999;14;9999;16;9999;74;9999;78;9999;;
323;9;5;5;6;5;14;6;16;94;74;70;78;;
323;16;9;10;5;11;5;9;6;100;94;67;70;;
323;9;9999;11;9999;29;9999;16;9999;65;9999;69;9999;;
323;4;9;8;11;11;29;7;16;60;65;21;69;;
323;16;4;3;8;8;11;10;7;75;60;65;21;;
323;9999;16;9999;3;9999;8;9999;10;9999;75;9999;65;;
323;20;9999;11;9999;15;9999;9;9999;30;9999;65;9999;;
323;36;20;29;11;32;15;20;9;28;30;36;65;;
323;16;36;20;29;68;32;11;20;65;28;71;36;;
323;16;16;5;20;21;68;14;11;85;65;62;71;;
323;16;16;11;5;17;21;19;14;79;85;82;62;;
323;20;16;6;11;18;17;17;19;82;79;85;82;;
323;62;9999;27;9999;45;9999;21;9999;15;9999;16;9999;;
323;11;62;12;27;16;45;18;21;63;15;70;16;;
323;18;11;12;12;18;16;10;18;62;63;61;70;;
323;19;18;10;12;21;18;12;10;77;62;59;61;;
323;9999;19;9999;10;9999;21;9999;12;9999;77;9999;59;;
323;18;9999;18;9999;28;9999;25;9999;19;9999;71;9999;;
323;12;18;23;18;24;28;18;25;82;19;72;71;;
323;9999;12;9999;23;9999;24;9999;18;9999;82;9999;72;;
323;24;9999;17;9999;19;9999;19;9999;92;9999;82;9999;;
323;15;24;9;17;18;19;17;19;94;92;52;82;;
323;36;9999;13;9999;28;9999;15;9999;58;9999;84;9999;;
323;14;36;8;13;19;28;12;15;76;58;73;84;;
323;17;14;11;8;16;19;19;12;80;76;80;73;;
323;11;17;14;11;19;16;17;19;42;80;68;80;;
323;16;11;9;14;45;19;29;17;35;42;73;68;;
323;26;16;19;9;42;45;12;29;23;35;31;73;;
323;15;26;5;19;9;42;11;12;90;23;81;31;;
323;34;15;12;5;17;9;16;11;36;90;37;81;;
323;13;34;12;12;12;17;17;16;75;36;79;37;;
323;12;13;18;12;38;12;5;17;55;75;43;79;;
323;8;9999;15;9999;13;9999;19;9999;41;9999;59;9999;;
323;9;8;7;15;12;13;21;19;57;41;49;59;;
323;22;9;17;7;17;12;20;21;50;57;56;49;;
323;18;22;17;17;12;17;11;20;53;50;55;56;;
323;9999;18;9999;17;9999;12;9999;11;9999;53;9999;55;;
323;16;9999;12;9999;1;9999;19;9999;59;9999;76;9999;;
323;15;16;9;12;7;1;23;19;87;59;60;76;;
323;9999;15;9999;9;9999;7;9999;23;9999;87;9999;60;;
323;28;9999;19;9999;57;9999;16;9999;46;9999;39;9999;;
323;18;28;19;19;54;57;15;16;85;46;31;39;;
323;22;9999;23;9999;44;9999;15;9999;54;9999;24;9999;;
323;14;22;13;23;19;44;18;15;77;54;61;24;;
323;9999;14;9999;13;9999;19;9999;18;9999;77;9999;61;;
323;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
323;8;9999;7;9999;19;9999;22;9999;65;9999;27;9999;;
323;13;8;13;7;21;19;16;22;75;65;72;27;;
323;33;13;10;13;12;21;25;16;71;75;77;72;;
323;14;33;12;10;7;12;13;25;88;71;76;77;;
323;12;14;11;12;10;7;7;13;88;88;75;76;;
332;17;9999;27;9999;21;9999;9;9999;83;9999;71;9999;;
332;71;17;64;27;51;21;42;9;32;83;27;71;;
332;24;71;26;64;36;51;52;42;79;32;53;27;;
332;26;24;30;26;38;36;51;52;47;79;50;53;;
332;76;26;52;30;70;38;29;51;69;47;56;50;;
332;22;76;60;52;16;70;21;29;81;69;50;56;;
332;19;22;23;60;78;16;39;21;51;81;26;50;;
332;23;19;31;23;30;78;26;39;99;51;50;26;;
332;20;9999;74;9999;49;9999;40;9999;41;9999;42;9999;;
332;14;20;51;74;54;49;26;40;23;41;45;42;;
332;9999;14;9999;51;9999;54;9999;26;9999;23;9999;45;;
332;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
332;18;9999;40;9999;27;9999;26;9999;75;9999;20;9999;;
332;13;18;64;40;15;27;24;26;42;75;44;20;;
332;8;13;21;64;18;15;22;24;46;42;11;44;;
332;12;8;66;21;73;18;19;22;27;46;36;11;;
332;6;12;68;66;72;73;11;19;57;27;31;36;;
332;12;6;51;68;24;72;64;11;54;57;28;31;;
332;9;9999;49;9999;50;9999;23;9999;41;9999;50;9999;;
332;22;9;90;49;92;50;52;23;87;41;25;50;;
332;19;22;69;90;73;92;29;52;55;87;27;25;;
332;65;19;21;69;2;73;71;29;9;55;20;27;;
332;13;65;17;21;19;2;6;71;47;9;42;20;;
332;15;13;49;17;40;19;13;6;9;47;3;42;;
332;1;15;96;49;96;40;4;13;51;9;8;3;;
332;9;1;95;96;94;96;4;4;49;51;11;8;;
332;9999;9;9999;95;9999;94;9999;4;9999;49;9999;11;;
332;6;9999;51;9999;50;9999;10;9999;69;9999;19;9999;;
332;4;9999;47;9999;5;9999;1;9999;94;9999;40;9999;;
332;9;4;52;47;50;5;9;1;94;94;33;40;;
332;92;9;60;52;83;50;7;9;21;94;15;33;;
332;86;92;76;60;87;83;7;7;19;21;15;15;;
332;70;86;65;76;91;87;9;7;50;19;12;15;;
332;48;70;55;65;73;91;8;9;63;50;21;12;;
332;8;48;53;55;10;73;7;8;10;63;12;21;;
332;9;8;52;53;52;10;53;7;17;10;17;12;;
332;8;9;50;52;51;52;9;53;38;17;11;17;;
332;7;9999;52;9999;31;9999;29;9999;31;9999;51;9999;;
332;50;7;52;52;50;31;5;29;5;31;38;51;;
332;12;50;29;52;12;50;7;5;10;5;5;38;;
332;8;12;11;29;12;12;48;7;12;10;11;5;;
332;7;8;14;11;17;12;51;48;12;12;5;11;;
332;9;7;19;14;2;17;1;51;9;12;10;5;;
332;8;9;5;19;15;2;8;1;50;9;85;10;;
332;6;8;37;5;46;15;7;8;8;50;9;85;;
332;9;6;18;37;7;46;4;7;12;8;8;9;;
332;40;9;71;18;39;7;12;4;3;12;7;8;;
332;7;40;50;71;96;39;5;12;2;3;3;7;;
332;9;9999;34;9999;12;9999;9;9999;8;9999;18;9999;;
332;4;9;35;34;9;12;3;9;76;8;18;18;;
332;91;4;5;35;9;9;8;3;9;76;8;18;;
332;5;91;12;5;12;9;53;8;10;9;7;8;;
332;13;5;5;12;14;12;2;53;70;10;4;7;;
332;9;13;10;5;2;14;60;2;1;70;5;4;;
332;9999;9;9999;10;9999;2;9999;60;9999;1;9999;5;;
332;5;9999;9;9999;5;9999;3;9999;53;9999;68;9999;;
332;6;5;13;9;5;5;8;3;92;53;1;68;;
332;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
332;4;9999;52;9999;31;9999;53;9999;75;9999;5;9999;;
332;5;4;36;52;5;31;75;53;3;75;5;5;;
332;46;5;51;36;33;5;52;75;9;3;15;5;;
332;9;46;43;51;25;33;51;52;23;9;32;15;;
332;1;9;42;43;34;25;29;51;12;23;8;32;;
332;3;1;92;42;96;34;5;29;1;12;4;8;;
332;7;3;93;92;86;96;5;5;9;1;9;4;;
332;9;7;68;93;49;86;15;5;51;9;32;9;;
332;9999;9;9999;68;9999;49;9999;15;9999;51;9999;32;;
352;5;9999;4;9999;4;9999;6;9999;59;9999;59;9999;;
352;16;5;11;4;9;4;5;6;62;59;56;59;;
352;4;16;14;11;19;9;9;5;55;62;32;56;;
352;9999;4;9999;14;9999;19;9999;9;9999;55;9999;32;;
352;6;9999;9;9999;5;9999;11;9999;64;9999;48;9999;;
352;14;6;54;9;32;5;14;11;57;64;19;48;;
352;26;14;18;54;15;32;24;14;81;57;66;19;;
352;23;9999;15;9999;6;9999;6;9999;58;9999;38;9999;;
352;35;23;43;15;31;6;56;6;57;58;35;38;;
352;18;35;56;43;38;31;35;56;54;57;42;35;;
352;12;18;24;56;23;38;2;35;48;54;48;42;;
352;41;12;23;24;50;23;26;2;35;48;42;48;;
352;83;41;61;23;31;50;56;26;26;35;6;42;;
352;26;83;55;61;61;31;6;56;60;26;51;6;;
352;17;26;37;55;27;61;10;6;65;60;58;51;;
352;29;17;31;37;26;27;34;10;76;65;58;58;;
352;9;29;9;31;6;26;4;34;75;76;69;58;;
352;8;9999;51;9999;52;9999;59;9999;60;9999;29;9999;;
352;7;8;28;51;54;52;31;59;55;60;41;29;;
352;33;7;33;28;27;54;27;31;74;55;54;41;;
352;22;33;11;33;4;27;26;27;73;74;63;54;;
352;5;22;26;11;32;4;4;26;62;73;36;63;;
352;11;5;4;26;8;32;3;4;76;62;72;36;;
352;23;11;1;4;7;8;10;3;78;76;73;72;;
352;5;23;29;1;14;7;2;10;84;78;77;73;;
352;5;5;29;29;5;14;7;2;95;84;84;77;;
352;6;5;1;29;15;5;4;7;90;95;76;84;;
352;3;9999;6;9999;21;9999;5;9999;83;9999;64;9999;;
352;5;3;19;6;6;21;6;5;75;83;70;64;;
352;7;5;59;19;56;6;8;6;61;75;18;70;;
352;6;7;10;59;46;56;4;8;74;61;63;18;;
352;23;6;47;10;68;46;8;4;62;74;15;63;;
352;58;23;62;47;29;68;61;8;15;62;18;15;;
352;7;58;6;62;19;29;1;61;25;15;42;18;;
352;5;7;68;6;61;19;65;1;77;25;24;42;;
352;33;5;11;68;26;61;29;65;89;77;68;24;;
352;22;33;37;11;54;26;20;29;81;89;65;68;;
352;23;9999;27;9999;36;9999;27;9999;70;9999;37;9999;;
352;57;23;68;27;58;36;61;27;68;70;32;37;;
352;32;57;73;68;62;58;68;61;33;68;18;32;;
352;33;32;70;73;62;62;60;68;81;33;33;18;;
352;37;33;56;70;33;62;9;60;81;81;61;33;;
352;3;37;54;56;61;33;1;9;58;81;11;61;;
352;33;3;54;54;61;61;57;1;68;58;38;11;;
352;21;33;5;54;41;61;9;57;60;68;58;38;;
352;6;21;23;5;3;41;20;9;62;60;58;58;;
352;2;9999;27;9999;1;9999;9;9999;85;9999;68;9999;;
352;22;2;19;27;23;1;17;9;71;85;67;68;;
352;24;22;25;19;33;23;31;17;76;71;75;67;;
352;55;24;17;25;54;33;4;31;69;76;90;75;;
352;17;55;23;17;15;54;11;4;72;69;61;90;;
352;55;17;35;23;40;15;25;11;81;72;70;61;;
352;41;55;61;35;65;40;54;25;39;81;31;70;;
352;33;41;27;61;33;65;33;54;80;39;63;31;;
352;25;33;21;27;8;33;15;33;83;80;65;63;;
352;4;25;26;21;28;8;1;15;72;83;79;65;;
352;7;9999;23;9999;40;9999;25;9999;68;9999;72;9999;;
352;12;7;28;23;41;40;26;25;81;68;71;72;;
352;31;12;30;28;17;41;6;26;73;81;69;71;;
352;54;31;49;30;53;17;47;6;46;73;52;69;;
352;7;54;43;49;27;53;27;47;63;46;69;52;;
352;19;7;40;43;31;27;19;27;41;63;28;69;;
352;56;19;57;40;55;31;22;19;38;41;34;28;;
352;5;56;15;57;48;55;9;22;50;38;49;34;;
352;5;5;55;15;56;48;58;9;37;50;38;49;;
359;45;9999;23;9999;36;9999;28;9999;19;9999;27;9999;;
359;25;45;28;23;23;36;17;28;19;19;44;27;;
359;16;25;23;28;25;23;33;17;35;19;39;44;;
359;19;16;7;23;25;25;19;33;70;35;69;39;;
359;5;19;18;7;42;25;15;19;43;70;49;69;;
359;9;5;42;18;22;42;12;15;40;43;59;49;;
359;78;9;28;42;26;22;11;12;14;40;11;59;;
359;9;9999;43;9999;26;9999;31;9999;26;9999;42;9999;;
359;12;9;12;43;50;26;29;31;26;26;53;42;;
359;24;12;20;12;41;50;7;29;12;26;36;53;;
359;12;24;15;20;17;41;52;7;56;12;41;36;;
359;12;12;25;15;41;17;14;52;26;56;42;41;;
359;10;12;9;25;10;41;15;14;22;26;30;42;;
359;33;10;35;9;8;10;19;15;28;22;32;30;;
359;88;33;14;35;22;8;25;19;55;28;17;32;;
359;9999;88;9999;14;9999;22;9999;25;9999;55;9999;17;;
359;7;9999;42;9999;20;9999;51;9999;14;9999;11;9999;;
359;20;9999;46;9999;49;9999;58;9999;21;9999;31;9999;;
359;23;20;50;46;37;49;50;58;50;21;46;31;;
359;29;23;18;50;35;37;37;50;33;50;33;46;;
359;75;29;43;18;8;35;22;37;14;33;21;33;;
359;84;75;73;43;83;8;90;22;19;14;42;21;;
359;87;84;88;73;87;83;83;90;9;19;19;42;;
359;82;87;90;88;96;87;93;83;8;9;14;19;;
359;88;82;85;90;84;96;83;93;13;8;14;14;;
359;91;88;90;85;15;84;75;83;18;13;24;14;;
359;89;91;76;90;92;15;100;75;20;18;15;24;;
359;78;9999;87;9999;19;9999;84;9999;6;9999;14;9999;;
359;75;78;35;87;7;19;25;84;69;6;1;14;;
359;19;75;57;35;26;7;85;25;33;69;26;1;;
359;71;19;92;57;53;26;16;85;52;33;29;26;;
359;61;71;19;92;29;53;82;16;63;52;15;29;;
359;94;61;79;19;94;29;94;82;22;63;15;15;;
359;89;94;95;79;84;94;82;94;9;22;5;15;;
359;94;89;89;95;86;84;91;82;12;9;8;5;;
359;83;94;70;89;87;86;82;91;18;12;22;8;;
359;86;83;76;70;64;87;72;82;23;18;12;22;;
359;95;9999;93;9999;89;9999;80;9999;12;9999;18;9999;;
359;83;95;82;93;89;89;72;80;48;12;17;18;;
359;9999;83;89;82;9999;89;89;72;15;48;9999;17;;
359;75;9999;83;89;85;9999;71;89;16;15;31;9999;;
359;74;75;56;83;83;85;96;71;19;16;50;31;;
359;88;74;89;56;95;83;86;96;16;19;20;50;;
359;88;88;50;89;81;95;82;86;19;16;20;20;;
359;76;88;41;50;27;81;38;82;74;19;42;20;;
359;89;76;85;41;91;27;82;38;41;74;22;42;;
359;26;89;27;85;27;91;37;82;76;41;77;22;;
359;96;9999;91;9999;88;9999;89;9999;18;9999;17;9999;;
359;1;96;68;91;74;88;62;89;72;18;39;17;;
359;85;1;82;68;92;74;96;62;18;72;15;39;;
359;91;85;79;82;95;92;96;96;35;18;32;15;;
359;85;91;29;79;87;95;25;96;5;35;18;32;;
359;83;85;86;29;50;87;83;25;39;5;14;18;;
359;96;83;71;86;94;50;50;83;12;39;19;14;;
359;44;96;75;71;79;94;80;50;50;12;29;19;;
359;88;44;94;75;89;79;86;80;19;50;97;29;;
359;24;88;32;94;21;89;24;86;65;19;85;97;;
359;87;9999;89;9999;94;9999;87;9999;17;9999;47;9999;;
359;80;87;42;89;61;94;88;87;34;17;58;47;;
359;94;80;63;42;95;61;80;88;20;34;38;58;;
359;77;94;88;63;59;95;67;80;29;20;26;38;;
359;94;77;77;88;76;59;86;67;43;29;74;26;;
359;99;94;52;77;65;76;84;86;36;43;24;74;;
359;30;99;76;52;48;65;74;84;19;36;65;24;;
359;83;30;40;76;73;48;89;74;33;19;86;65;;
359;12;83;22;40;19;73;19;89;88;33;92;86;;
359;85;12;75;22;88;19;83;19;55;88;23;92;;
364;16;9999;12;9999;19;9999;12;9999;26;9999;58;9999;;
364;10;16;8;12;14;19;13;12;41;26;67;58;;
364;4;10;34;8;1;14;1;13;29;41;19;67;;
364;12;4;19;34;14;1;16;1;84;29;75;19;;
364;9999;12;9999;19;9999;14;9999;16;9999;84;9999;75;;
364;11;9999;17;9999;9;9999;9;9999;85;9999;100;9999;;
364;11;11;16;17;6;9;1;9;92;85;87;100;;
364;6;9999;15;9999;13;9999;5;9999;95;9999;65;9999;;
364;13;6;10;15;8;13;12;5;94;95;87;65;;
364;6;13;10;10;11;8;1;12;80;94;53;87;;
364;66;6;12;10;61;11;21;1;32;80;12;53;;
364;9999;66;9999;12;9999;61;9999;21;9999;32;9999;12;;
364;15;9999;1;9999;1;9999;1;9999;75;9999;83;9999;;
364;13;15;13;1;16;1;1;1;92;75;81;83;;
364;9;13;12;13;10;16;9;1;11;92;17;81;;
364;71;9;12;12;86;10;14;9;77;11;26;17;;
364;7;71;10;12;19;86;9;14;87;77;63;26;;
364;14;9999;12;9999;14;9999;11;9999;86;9999;96;9999;;
364;15;14;15;12;12;14;9;11;89;86;89;96;;
364;8;15;16;15;13;12;12;9;86;89;76;89;;
364;11;8;6;16;11;13;8;12;90;86;82;76;;
364;9;11;18;6;10;11;10;8;96;90;92;82;;
364;9999;9;9999;18;9999;10;9999;10;9999;96;9999;92;;
364;64;9999;9;9999;12;9999;8;9999;34;9999;19;9999;;
364;16;64;60;9;26;12;60;8;43;34;29;19;;
364;12;16;10;60;15;26;56;60;17;43;12;29;;
364;12;9999;10;9999;15;9999;11;9999;81;9999;41;9999;;
364;9999;12;9999;10;9999;15;9999;11;9999;81;9999;41;;
364;4;9999;13;9999;11;9999;14;9999;43;9999;91;9999;;
364;13;4;12;13;15;11;18;14;23;43;82;91;;
364;37;13;18;12;26;15;88;18;13;23;12;82;;
364;12;37;12;18;1;26;5;88;91;13;89;12;;
364;12;12;11;12;7;1;11;5;95;91;93;89;;
364;12;12;1;11;12;7;8;11;100;95;51;93;;
364;15;12;6;1;12;12;10;8;97;100;82;51;;
364;10;15;14;6;14;12;9;10;95;97;92;82;;
364;1;9999;1;9999;1;9999;7;9999;48;9999;54;9999;;
364;12;1;12;1;10;1;14;7;82;48;90;54;;
364;8;12;8;12;14;10;12;14;45;82;46;90;;
364;12;8;13;8;15;14;17;12;61;45;60;46;;
364;5;12;13;13;12;15;11;17;16;61;75;60;;
364;11;5;15;13;14;12;11;11;71;16;77;75;;
364;10;11;9;15;9;14;11;11;18;71;61;77;;
364;10;10;13;9;9;9;15;11;67;18;25;61;;
364;12;10;9;13;8;9;17;15;89;67;71;25;;
364;12;12;9;9;7;8;10;17;82;89;95;71;;
364;22;12;19;9;16;7;12;10;96;82;85;95;;
364;21;9999;20;9999;12;9999;11;9999;87;9999;89;9999;;
364;16;21;10;20;14;12;16;11;18;87;20;89;;
364;14;16;16;10;15;14;16;16;32;18;77;20;;
364;9999;14;9999;16;9999;15;9999;16;9999;32;9999;77;;
364;9;9999;6;9999;14;9999;14;9999;88;9999;84;9999;;
364;11;9;10;6;9;14;12;14;84;88;90;84;;
364;56;11;20;10;33;9;58;12;27;84;95;90;;
364;13;56;12;20;14;33;16;58;32;27;52;95;;
364;17;13;12;12;12;14;7;16;86;32;77;52;;
364;13;9999;15;9999;15;9999;5;9999;15;9999;75;9999;;
364;19;13;16;15;10;15;14;5;82;15;59;75;;
364;9;19;13;16;13;10;11;14;86;82;71;59;;
364;9999;9;9999;13;9999;13;9999;11;9999;86;9999;71;;
364;18;9999;16;9999;17;9999;19;9999;72;9999;79;9999;;
364;14;18;19;16;12;17;13;19;26;72;82;79;;
364;15;14;18;19;14;12;17;13;39;26;36;82;;
364;8;15;49;18;12;14;12;17;11;39;9;36;;
364;14;8;15;49;17;12;17;12;17;11;16;9;;
367;16;9999;17;9999;12;9999;26;9999;54;9999;75;9999;;
367;9999;16;9999;17;9999;12;9999;26;9999;54;9999;75;;
367;16;9999;14;9999;24;9999;12;9999;77;9999;93;9999;;
367;19;16;17;14;25;24;64;12;26;77;66;93;;
367;59;19;18;17;21;25;12;64;44;26;77;66;;
367;24;59;18;18;8;21;13;12;48;44;73;77;;
367;11;24;10;18;8;8;23;13;44;48;64;73;;
367;28;9999;19;9999;10;9999;29;9999;28;9999;25;9999;;
367;11;28;9;19;15;10;10;29;50;28;30;25;;
367;13;11;12;9;7;15;12;10;39;50;54;30;;
367;15;13;11;12;9;7;16;12;41;39;60;54;;
367;23;15;17;11;19;9;16;16;55;41;61;60;;
367;17;23;11;17;16;19;21;16;64;55;62;61;;
367;20;17;15;11;18;16;11;21;58;64;59;62;;
367;27;20;12;15;31;18;6;11;76;58;60;59;;
367;19;27;12;12;11;31;4;6;61;76;51;60;;
367;22;19;15;12;23;11;15;4;60;61;61;51;;
367;7;9999;4;9999;2;9999;7;9999;89;9999;69;9999;;
367;13;7;12;4;12;2;11;7;75;89;61;69;;
367;17;13;9;12;7;12;7;11;58;75;65;61;;
367;9;17;12;9;12;7;12;7;61;58;75;65;;
367;10;9;12;12;17;12;10;12;68;61;59;75;;
367;12;10;9;12;8;17;7;10;63;68;67;59;;
367;9999;12;9999;9;9999;8;9999;7;9999;63;9999;67;;
367;8;9999;5;9999;6;9999;5;9999;76;9999;68;9999;;
367;16;8;15;5;1;6;3;5;64;76;64;68;;
367;5;16;5;15;9;1;8;3;94;64;94;64;;
367;3;9999;8;9999;9;9999;9;9999;85;9999;69;9999;;
367;7;3;8;8;7;9;4;9;70;85;65;69;;
367;6;7;7;8;5;7;6;4;94;70;73;65;;
367;7;6;4;7;7;5;5;6;93;94;75;73;;
367;8;7;5;4;21;7;8;5;98;93;70;75;;
367;5;8;3;5;7;21;1;8;89;98;100;70;;
367;5;5;1;3;5;7;9;1;81;89;98;100;;
367;6;5;2;1;1;5;1;9;25;81;100;98;;
367;3;6;1;2;1;1;5;1;84;25;81;100;;
367;3;3;3;1;5;1;7;5;84;84;66;81;;
367;6;9999;1;9999;14;9999;1;9999;67;9999;68;9999;;
367;5;6;1;1;5;14;1;1;80;67;68;68;;
367;9999;5;9999;1;9999;5;9999;1;9999;80;9999;68;;
367;2;9999;5;9999;6;9999;19;9999;78;9999;73;9999;;
367;1;2;4;5;5;6;5;19;57;78;63;73;;
367;19;1;6;4;4;5;1;5;54;57;59;63;;
367;4;19;5;6;9;4;4;1;6;54;68;59;;
367;13;4;10;5;9;9;5;4;58;6;57;68;;
367;6;13;17;10;7;9;1;5;73;58;83;57;;
367;5;6;7;17;5;7;6;1;69;73;63;83;;
367;3;9999;1;9999;5;9999;1;9999;67;9999;88;9999;;
367;4;3;5;1;5;5;4;1;73;67;75;88;;
367;9999;4;9999;5;9999;5;9999;4;9999;73;9999;75;;
367;1;9999;6;9999;6;9999;2;9999;45;9999;78;9999;;
367;3;1;1;6;1;6;5;2;60;45;75;78;;
367;3;3;6;1;14;1;5;5;60;60;57;75;;
367;9;3;14;6;11;14;12;5;56;60;81;57;;
367;25;9;1;14;1;11;1;12;67;56;63;81;;
367;17;25;19;1;17;1;14;1;79;67;66;63;;
367;3;9999;6;9999;1;9999;2;9999;74;9999;75;9999;;
367;1;3;3;6;5;1;1;2;60;74;69;75;;
367;50;1;3;3;2;5;5;1;67;60;54;69;;
367;5;50;3;3;6;2;7;5;67;67;64;54;;
367;19;5;8;3;2;6;6;7;61;67;58;64;;
367;4;19;5;8;1;2;1;6;62;61;70;58;;
367;3;4;8;5;7;1;7;1;67;62;66;70;;
367;9999;3;9999;8;9999;7;9999;7;9999;67;9999;66;;
367;8;9999;11;9999;8;9999;8;9999;93;9999;82;9999;;
370;33;9999;22;9999;26;9999;13;9999;61;9999;47;9999;;
370;11;33;8;22;15;26;12;13;54;61;61;47;;
370;13;11;12;8;13;15;14;12;45;54;58;61;;
370;9999;13;9999;12;9999;13;9999;14;9999;45;9999;58;;
370;19;9999;4;9999;6;9999;6;9999;43;9999;59;9999;;
370;3;9999;6;9999;21;9999;6;9999;19;9999;30;9999;;
370;7;3;17;6;26;21;15;6;26;19;37;30;;
370;4;7;3;17;6;26;5;15;73;26;80;37;;
370;9999;4;9999;3;9999;6;9999;5;9999;73;9999;80;;
370;5;9999;4;9999;25;9999;1;9999;34;9999;43;9999;;
370;5;5;1;4;6;25;6;1;38;34;58;43;;
370;4;5;5;1;4;6;3;6;74;38;50;58;;
370;2;4;5;5;5;4;4;3;79;74;73;50;;
370;4;2;7;5;4;5;5;4;83;79;88;73;;
370;3;4;5;7;7;4;5;5;80;83;55;88;;
370;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
370;3;9999;4;9999;1;9999;1;9999;70;9999;60;9999;;
370;1;3;2;4;1;1;1;1;99;70;78;60;;
370;3;1;5;2;29;1;37;1;30;99;40;78;;
370;6;3;1;5;3;29;7;37;82;30;72;40;;
370;1;6;8;1;4;3;4;7;90;82;75;72;;
370;1;1;4;8;6;4;1;4;85;90;83;75;;
370;6;1;4;4;6;6;5;1;100;85;86;83;;
370;6;6;1;4;1;6;2;5;93;100;87;86;;
370;2;6;4;1;1;1;3;2;91;93;85;87;;
370;1;9999;18;9999;29;9999;1;9999;48;9999;30;9999;;
370;28;1;4;18;5;29;2;1;36;48;70;30;;
370;1;28;3;4;1;5;1;2;73;36;83;70;;
370;5;1;8;3;1;1;3;1;80;73;78;83;;
370;4;5;1;8;5;1;1;3;78;80;83;78;;
370;1;4;5;1;32;5;1;1;46;78;53;83;;
370;9999;1;9999;5;9999;32;9999;1;9999;46;9999;53;;
370;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
370;6;9999;18;9999;51;9999;2;9999;32;9999;46;9999;;
370;5;9999;1;9999;5;9999;2;9999;63;9999;59;9999;;
370;6;5;7;1;4;5;30;2;37;63;38;59;;
370;2;6;4;7;35;4;25;30;26;37;26;38;;
370;1;2;7;4;24;35;33;25;33;26;29;26;;
370;1;1;1;7;19;24;27;33;34;33;44;29;;
370;1;1;1;1;1;19;5;27;48;34;39;44;;
370;1;1;2;1;16;1;3;5;20;48;40;39;;
370;2;1;1;2;1;16;1;3;61;20;55;40;;
370;9999;2;9999;1;9999;1;9999;1;9999;61;9999;55;;
370;1;9999;11;9999;1;9999;1;9999;69;9999;62;9999;;
370;1;1;9;11;7;1;5;1;68;69;54;62;;
370;3;9999;11;9999;2;9999;16;9999;26;9999;37;9999;;
370;1;3;1;11;26;2;44;16;16;26;14;37;;
370;1;1;1;1;16;26;24;44;1;16;24;14;;
370;1;1;5;1;1;16;10;24;62;1;73;24;;
370;2;1;1;5;2;1;1;10;53;62;57;73;;
370;1;2;16;1;1;2;10;1;32;53;32;57;;
370;1;1;3;16;1;1;5;10;29;32;37;32;;
370;1;1;1;3;1;1;1;5;58;29;56;37;;
370;2;1;21;1;17;1;34;1;19;58;16;56;;
370;10;2;13;21;41;17;13;34;14;19;15;16;;
370;1;9999;1;9999;1;9999;18;9999;24;9999;43;9999;;
370;1;1;1;1;16;1;26;18;25;24;30;43;;
370;1;1;1;1;1;16;1;26;13;25;23;30;;
370;1;1;1;1;1;1;10;1;66;13;53;23;;
370;3;1;1;1;1;1;1;10;68;66;64;53;;
370;1;3;3;1;11;1;58;1;36;68;59;64;;
370;34;1;40;3;58;11;26;58;15;36;19;59;;
370;32;34;4;40;22;58;1;26;26;15;23;19;;
370;5;32;24;4;38;22;1;1;16;26;62;23;;
