"subjno","dayno","beepno","informat04","st_period","opgewkt_","onplplez","pieker","angstig_","somber__","ontspann","neur"
"34705",10846,5,NA,NA,1,NA,NA,2,NA,NA,NA,NA
"34706",10846,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"34707",10846,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"34708",10846,6,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"34709",10846,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"34710",10846,6,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"34711",10846,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"34712",10846,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"34713",10846,6,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"34714",10846,6,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"34715",10846,6,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"34716",10846,6,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"34717",10846,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"34718",10846,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"34719",10846,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"34720",10846,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"34721",10846,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"34722",10846,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"34723",10846,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"34724",10846,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"34725",10846,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"34726",10846,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"34727",10846,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34728",10846,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"34729",10846,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"34730",10846,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"34731",10846,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"34732",10846,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"34733",10846,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"34734",10846,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"34735",10846,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"34736",10846,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"34737",10846,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"34738",10846,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34739",10846,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"34740",10846,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"34741",10846,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"34742",10846,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"34743",10846,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"34744",10846,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"34745",10846,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"34746",10846,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"34747",10846,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"34748",10846,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"34749",10846,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34750",10846,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"34751",10846,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"34752",10846,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"34753",10846,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"34754",10846,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"34755",10846,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"34756",10846,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"34757",10846,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"34758",10846,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"34759",10846,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"34760",10846,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34805",10847,1,1,0,0,2,3,5,5,4,3,30
"34806",10847,1,2,0,0,3,2,2,1,1,4,30
"34807",10847,1,3,0,0,3,2,2,1,2,4,30
"34808",10847,1,4,0,0,5,3,2,1,1,5,30
"34809",10847,1,5,0,0,4,3,3,1,1,4,30
"34810",10847,1,6,0,0,3,3,2,1,3,3,30
"34811",10847,1,7,0,0,4,2,1,1,1,5,30
"34812",10847,1,8,0,0,3,2,3,1,1,3,30
"34813",10847,1,9,0,0,3,2,2,1,2,3,30
"34814",10847,1,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"34815",10847,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34816",10847,2,1,0,0,3,-3,1,1,1,3,30
"34817",10847,2,2,0,0,2,1,5,1,2,2,30
"34818",10847,2,3,0,0,4,3,5,1,1,4,30
"34819",10847,2,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"34820",10847,2,5,0,0,3,2,2,1,1,4,30
"34821",10847,2,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"34822",10847,2,7,0,0,3,2,3,1,2,4,30
"34823",10847,2,8,0,0,3,2,1,1,1,4,30
"34824",10847,2,9,0,0,3,2,3,1,1,3,30
"34825",10847,2,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"34826",10847,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34827",10847,3,1,0,0,3,3,3,1,1,3,30
"34828",10847,3,2,0,0,5,2,1,1,1,5,30
"34829",10847,3,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"34830",10847,3,4,0,0,3,-3,3,1,2,2,30
"34831",10847,3,5,0,0,3,3,1,1,1,5,30
"34832",10847,3,6,0,0,3,2,2,1,1,4,30
"34833",10847,3,7,0,0,4,2,1,1,1,4,30
"34834",10847,3,8,0,0,3,2,1,1,1,4,30
"34835",10847,3,9,0,0,4,3,1,1,1,4,30
"34836",10847,3,10,0,0,4,2,1,1,1,4,30
"34837",10847,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34838",10847,4,1,0,0,3,3,1,1,1,5,30
"34839",10847,4,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"34840",10847,4,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"34841",10847,4,4,0,0,2,-1,1,2,2,3,30
"34842",10847,4,5,0,0,3,2,3,1,3,3,30
"34843",10847,4,6,0,0,3,2,2,1,2,3,30
"34844",10847,4,7,0,0,3,2,2,2,1,3,30
"34845",10847,4,8,0,0,3,2,1,1,1,5,30
"34846",10847,4,9,0,0,4,2,1,1,1,5,30
"34847",10847,4,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"34848",10847,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34849",10847,5,1,0,0,3,2,2,1,1,3,30
"34850",10847,5,2,0,0,3,-2,2,1,1,2,30
"34851",10847,5,3,0,0,3,2,1,1,1,4,30
"34852",10847,5,4,0,0,2,3,2,1,1,4,30
"34853",10847,5,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"34854",10847,5,6,0,0,2,1,3,2,2,3,30
"34855",10847,5,7,0,0,3,2,1,1,1,4,30
"34856",10847,5,8,0,0,4,2,1,1,1,5,30
"34857",10847,5,9,0,0,3,2,2,1,1,4,30
"34858",10847,5,10,0,0,3,2,1,1,1,3,30
"34859",10847,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34860",10847,6,1,0,0,3,-3,3,1,3,3,30
"34861",10847,6,2,0,0,3,2,1,1,1,4,30
"34862",10847,6,3,0,0,3,2,2,1,1,3,30
"34863",10847,6,4,0,0,4,2,1,1,1,4,30
"34864",10847,6,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"34865",10847,6,6,0,0,4,3,1,1,1,4,30
"34866",10847,6,7,0,0,3,2,1,1,1,4,30
"34867",10847,6,8,0,0,2,2,2,1,1,4,30
"34868",10847,6,9,0,0,3,2,3,1,2,3,30
"34869",10847,6,10,0,0,3,2,1,1,1,5,30
"34870",10847,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34871",10847,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"34872",10847,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"34873",10847,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"34874",10847,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"34875",10847,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"34876",10847,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"34877",10847,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"34878",10847,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"34879",10847,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"34880",10847,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"34881",10847,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34882",10847,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"34883",10847,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"34884",10847,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"34885",10847,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"34886",10847,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"34887",10847,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"34888",10847,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"34889",10847,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"34890",10847,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"34891",10847,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"34892",10847,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34893",10847,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"34894",10847,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"34895",10847,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"34896",10847,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"34897",10847,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"34898",10847,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"34899",10847,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"34900",10847,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"34901",10847,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"34902",10847,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"34903",10847,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34904",10847,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"34905",10847,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"34906",10847,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"34907",10847,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"34908",10847,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"34909",10847,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"34910",10847,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"34911",10847,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"34912",10847,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"34913",10847,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"34914",10847,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"34959",10847,1,1,0,1,3,3,2,1,1,3,30
"34960",10847,1,2,0,1,4,2,2,1,1,5,30
"34961",10847,1,3,0,1,5,3,1,1,1,5,30
"34962",10847,1,4,0,1,4,2,1,1,1,6,30
"34963",10847,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"34964",10847,1,6,0,1,3,0,1,1,1,4,30
"34965",10847,1,7,0,1,5,3,1,1,1,5,30
"34966",10847,1,8,0,1,6,2,1,1,1,5,30
"34967",10847,1,9,0,1,3,-1,1,1,1,5,30
"34968",10847,1,10,0,1,4,2,1,1,1,4,30
"34969",10847,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34970",10847,2,1,0,1,4,-3,1,1,1,5,30
"34971",10847,2,2,0,1,3,2,2,1,1,3,30
"34972",10847,2,3,0,1,3,1,1,1,1,3,30
"34973",10847,2,4,0,1,4,2,1,1,1,4,30
"34974",10847,2,5,0,1,4,3,2,1,1,4,30
"34975",10847,2,6,0,1,3,1,2,1,1,4,30
"34976",10847,2,7,0,1,5,2,1,1,1,5,30
"34977",10847,2,8,0,1,5,2,1,1,1,5,30
"34978",10847,2,9,0,1,5,2,1,1,1,5,30
"34979",10847,2,10,0,1,5,2,1,1,1,5,30
"34980",10847,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34981",10847,3,1,0,1,4,2,1,1,1,3,30
"34982",10847,3,2,0,1,3,2,1,1,1,3,30
"34983",10847,3,3,0,1,3,2,1,1,1,3,30
"34984",10847,3,4,0,1,3,2,2,1,1,3,30
"34985",10847,3,5,0,1,4,2,1,1,1,4,30
"34986",10847,3,6,0,1,3,-3,2,1,1,3,30
"34987",10847,3,7,0,1,4,2,1,1,1,4,30
"34988",10847,3,8,0,1,4,-3,2,1,2,3,30
"34989",10847,3,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"34990",10847,3,10,0,1,3,2,1,1,1,3,30
"34991",10847,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34992",10847,4,1,0,1,2,-2,1,1,1,3,30
"34993",10847,4,2,0,1,3,2,1,1,1,3,30
"34994",10847,4,3,0,1,3,1,1,1,1,3,30
"34995",10847,4,4,0,1,3,2,1,1,1,3,30
"34996",10847,4,5,0,1,3,3,1,1,1,4,30
"34997",10847,4,6,0,1,3,3,1,1,1,4,30
"34998",10847,4,7,0,1,3,1,1,1,1,4,30
"34999",10847,4,8,0,1,3,3,2,1,1,3,30
"35000",10847,4,9,0,1,4,2,1,1,1,5,30
"35001",10847,4,10,0,1,3,-2,1,1,1,4,30
"35002",10847,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35003",10847,5,1,0,1,2,2,2,2,1,3,30
"35004",10847,5,2,0,1,3,1,1,1,1,3,30
"35005",10847,5,3,0,1,2,1,1,2,1,3,30
"35006",10847,5,4,0,1,2,2,1,2,1,3,30
"35007",10847,5,5,0,1,2,3,1,1,4,2,30
"35008",10847,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35009",10847,5,7,0,1,3,2,1,1,1,3,30
"35010",10847,5,8,0,1,2,2,1,1,1,3,30
"35011",10847,5,9,0,1,4,3,1,1,1,4,30
"35012",10847,5,10,0,1,4,2,1,1,1,3,30
"35013",10847,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35014",10847,6,1,0,1,2,2,1,1,1,3,30
"35015",10847,6,2,0,1,3,2,1,1,1,3,30
"35016",10847,6,3,0,1,3,2,1,1,1,4,30
"35017",10847,6,4,0,1,3,-2,1,1,1,4,30
"35018",10847,6,5,0,1,3,-2,1,1,1,3,30
"35019",10847,6,6,0,1,3,-1,1,1,1,3,30
"35020",10847,6,7,0,1,3,2,1,1,1,4,30
"35021",10847,6,8,0,1,3,2,1,1,1,3,30
"35022",10847,6,9,0,1,2,2,1,1,1,3,30
"35023",10847,6,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35024",10847,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35025",10847,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35026",10847,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35027",10847,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35028",10847,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35029",10847,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35030",10847,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35031",10847,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35032",10847,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35033",10847,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35034",10847,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35035",10847,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35036",10847,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35037",10847,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35038",10847,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35039",10847,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35040",10847,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35041",10847,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35042",10847,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35043",10847,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35044",10847,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35045",10847,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35046",10847,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35047",10847,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35048",10847,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35049",10847,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35050",10847,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35051",10847,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35052",10847,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35053",10847,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35054",10847,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35055",10847,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35056",10847,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35057",10847,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35058",10847,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35059",10847,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35060",10847,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35061",10847,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35062",10847,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35063",10847,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35064",10847,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35065",10847,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35066",10847,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35067",10847,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35068",10847,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35113",10848,1,1,0,0,5,1,3,1,1,5,37
"35114",10848,1,2,0,0,5,2,3,1,1,5,37
"35115",10848,1,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35116",10848,1,4,0,0,5,2,3,1,1,5,37
"35117",10848,1,5,0,0,5,3,2,1,1,5,37
"35118",10848,1,6,0,0,5,2,3,1,1,5,37
"35119",10848,1,7,0,0,4,2,2,1,1,5,37
"35120",10848,1,8,0,0,6,2,2,1,1,6,37
"35121",10848,1,9,0,0,4,3,1,4,2,4,37
"35122",10848,1,10,0,0,5,3,1,1,1,7,37
"35123",10848,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35124",10848,2,1,0,0,3,0,4,2,3,1,37
"35125",10848,2,2,0,0,3,0,3,1,4,4,37
"35126",10848,2,3,0,0,3,1,5,1,4,4,37
"35127",10848,2,4,0,0,4,-2,5,1,4,4,37
"35128",10848,2,5,0,0,4,-3,5,1,3,4,37
"35129",10848,2,6,0,0,2,-3,6,5,7,2,37
"35130",10848,2,7,0,0,3,-1,5,3,4,2,37
"35131",10848,2,8,0,0,6,1,3,1,2,6,37
"35132",10848,2,9,0,0,5,1,4,1,4,5,37
"35133",10848,2,10,0,0,4,3,3,1,1,5,37
"35134",10848,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35135",10848,3,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35136",10848,3,2,0,0,4,3,1,1,2,5,37
"35137",10848,3,3,0,0,5,3,2,1,2,5,37
"35138",10848,3,4,0,0,6,3,2,1,1,6,37
"35139",10848,3,5,0,0,3,2,1,1,1,2,37
"35140",10848,3,6,0,0,5,1,1,1,2,4,37
"35141",10848,3,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35142",10848,3,8,0,0,5,1,3,1,4,5,37
"35143",10848,3,9,0,0,5,3,2,1,1,5,37
"35144",10848,3,10,0,0,4,2,2,1,1,5,37
"35145",10848,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35146",10848,4,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35147",10848,4,2,0,0,6,3,2,1,1,6,37
"35148",10848,4,3,0,0,6,2,1,1,1,5,37
"35149",10848,4,4,0,0,5,1,3,1,1,4,37
"35150",10848,4,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35151",10848,4,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35152",10848,4,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35153",10848,4,8,0,0,3,-3,4,1,4,3,37
"35154",10848,4,9,0,0,4,1,1,1,2,4,37
"35155",10848,4,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35156",10848,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35157",10848,5,1,0,0,2,-3,5,5,5,2,37
"35158",10848,5,2,0,0,4,1,1,1,2,4,37
"35159",10848,5,3,0,0,4,1,1,1,1,5,37
"35160",10848,5,4,0,0,4,2,3,1,4,4,37
"35161",10848,5,5,0,0,4,2,3,1,1,5,37
"35162",10848,5,6,0,0,4,-1,1,1,1,5,37
"35163",10848,5,7,0,0,3,3,1,1,2,4,37
"35164",10848,5,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35165",10848,5,9,0,0,6,3,1,1,1,5,37
"35166",10848,5,10,0,0,5,3,1,1,1,5,37
"35167",10848,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35168",10848,6,1,0,0,4,2,2,1,1,4,37
"35169",10848,6,2,0,0,5,2,1,1,1,5,37
"35170",10848,6,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35171",10848,6,4,0,0,5,1,1,1,1,5,37
"35172",10848,6,5,0,0,5,0,1,1,1,4,37
"35173",10848,6,6,0,0,4,-1,2,1,3,4,37
"35174",10848,6,7,0,0,5,0,2,1,1,5,37
"35175",10848,6,8,0,0,5,-1,1,1,1,5,37
"35176",10848,6,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35177",10848,6,10,0,0,5,0,2,1,1,5,37
"35178",10848,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35179",10848,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35180",10848,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35181",10848,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35182",10848,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35183",10848,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35184",10848,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35185",10848,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35186",10848,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35187",10848,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35188",10848,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35189",10848,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35190",10848,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35191",10848,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35192",10848,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35193",10848,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35194",10848,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35195",10848,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35196",10848,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35197",10848,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35198",10848,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35199",10848,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35200",10848,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35201",10848,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35202",10848,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35203",10848,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35204",10848,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35205",10848,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35206",10848,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35207",10848,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35208",10848,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35209",10848,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35210",10848,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35211",10848,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35212",10848,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35213",10848,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35214",10848,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35215",10848,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35216",10848,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35217",10848,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35218",10848,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35219",10848,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35220",10848,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35221",10848,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35222",10848,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35267",10848,1,1,0,1,5,1,5,1,1,4,37
"35268",10848,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35269",10848,1,3,0,1,4,0,5,1,1,5,37
"35270",10848,1,4,0,1,5,0,1,1,2,5,37
"35271",10848,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35272",10848,1,6,0,1,4,1,2,1,4,4,37
"35273",10848,1,7,0,1,5,0,4,1,2,5,37
"35274",10848,1,8,0,1,1,3,7,7,6,1,37
"35275",10848,1,9,0,1,3,-2,3,5,3,2,37
"35276",10848,1,10,0,1,4,1,4,3,2,5,37
"35277",10848,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35278",10848,2,1,0,1,2,-1,4,6,5,4,37
"35279",10848,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35280",10848,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35281",10848,2,4,0,1,5,-3,2,4,4,4,37
"35282",10848,2,5,0,1,2,-3,7,6,6,1,37
"35283",10848,2,6,0,1,3,2,6,1,4,4,37
"35284",10848,2,7,0,1,2,1,3,4,4,5,37
"35285",10848,2,8,0,1,2,2,5,4,5,3,37
"35286",10848,2,9,0,1,2,1,1,1,2,4,37
"35287",10848,2,10,0,1,2,2,3,1,3,5,37
"35288",10848,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35289",10848,3,1,0,1,3,-1,1,4,5,1,37
"35290",10848,3,2,0,1,3,0,5,1,4,4,37
"35291",10848,3,3,0,1,5,-2,7,1,4,1,37
"35292",10848,3,4,0,1,5,1,3,1,1,5,37
"35293",10848,3,5,0,1,5,1,3,1,1,5,37
