"ParticipantID";"Gender";"Age"
24;NA;NA
24;1;56
24;1;56
24;NA;NA
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;NA;NA
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
24;1;56
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;0;37
26;NA;NA
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;0;37
26;0;37
26;0;37
26;0;37
26;NA;NA
26;NA;NA
26;NA;NA
26;NA;NA
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
26;0;37
27;NA;NA
27;NA;NA
27;1;56
27;1;56
27;NA;NA
27;NA;NA
27;1;56
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;1;56
27;NA;NA
27;NA;NA
27;1;56
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;1;56
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
27;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;NA;NA
28;0;49
28;0;49
28;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;NA;NA
28;0;49
28;NA;NA
28;0;49
28;0;49
28;NA;NA
28;NA;NA
28;0;49
28;0;49
28;0;49
28;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;NA;NA
28;0;49
28;NA;NA
28;0;49
28;0;49
28;0;49
28;NA;NA
28;0;49
28;0;49
28;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;NA;NA
28;NA;NA
28;NA;NA
28;NA;NA
28;NA;NA
28;0;49
28;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;NA;NA
28;NA;NA
28;NA;NA
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
28;0;49
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;NA;NA
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;NA;NA
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;NA;NA
29;0;50
29;0;50
29;0;50
29;NA;NA
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;NA;NA
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;NA;NA
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
29;0;50
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;NA;NA
30;NA;NA
30;NA;NA
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;NA;NA
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
30;1;66
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;NA;NA
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
31;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;NA;NA
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;NA;NA
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;NA;NA
32;0;54
32;0;54
32;0;54
32;0;54
32;NA;NA
32;NA;NA
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;NA;NA
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
32;0;54
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;NA;NA
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;NA;NA
33;NA;NA
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;NA;NA
33;1;20
33;NA;NA
33;1;20
33;1;20
33;1;20
33;NA;NA
33;1;20
33;1;20
33;NA;NA
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;NA;NA
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;NA;NA
33;1;20
33;NA;NA
33;1;20
33;1;20
33;NA;NA
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;1;20
33;NA;NA
33;1;20
33;1;20
33;NA;NA
33;1;20
33;1;20
33;1;20
33;1;20
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;NA;NA
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;1;56
34;NA;NA
34;NA;NA
34;1;56
34;1;56
35;1;67
35;1;67
35;1;67
35;1;67
35;NA;NA
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;NA;NA
35;1;67
35;NA;NA
35;1;67
35;1;67
35;1;67
35;1;67
35;NA;NA
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;NA;NA
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
35;1;67
36;0;62
36;NA;NA
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;NA;NA
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;NA;NA
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;NA;NA
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;NA;NA
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;NA;NA
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;NA;NA
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
36;0;62
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;NA;NA
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;NA;NA
37;0;30
37;0;30
37;0;30
37;NA;NA
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;NA;NA
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;NA;NA
37;NA;NA
37;0;30
37;NA;NA
37;0;30
37;0;30
37;0;30
37;NA;NA
37;0;30
37;NA;NA
37;0;30
37;NA;NA
37;NA;NA
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;NA;NA
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
37;0;30
38;NA;NA
38;NA;NA
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;NA;NA
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;NA;NA
38;1;19
38;NA;NA
38;NA;NA
38;NA;NA
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;NA;NA
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;NA;NA
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
38;1;19
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;1;40
39;1;40
39;1;40
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;1;40
39;1;40
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;NA;NA
39;1;40
39;1;40
39;1;40
39;1;40
39;1;40
39;NA;NA
39;1;40
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;NA;NA
40;0;51
40;NA;NA
40;NA;NA
40;NA;NA
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;NA;NA
40;0;51
40;0;51
40;0;51
40;NA;NA
40;0;51
40;0;51
40;0;51
40;NA;NA
40;NA;NA
40;0;51
40;0;51
40;0;51
40;0;51
40;NA;NA
40;NA;NA
40;0;51
40;0;51
40;NA;NA
40;0;51
40;0;51
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;NA;NA
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;NA;NA
41;0;27
41;0;27
41;NA;NA
41;0;27
41;NA;NA
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;NA;NA
41;0;27
41;NA;NA
41;0;27
41;0;27
41;0;27
41;NA;NA
41;NA;NA
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;NA;NA
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;NA;NA
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;NA;NA
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
41;0;27
42;1;24
42;1;24
42;1;24
42;1;24
42;NA;NA
42;1;24
42;NA;NA
42;NA;NA
42;1;24
42;1;24
42;NA;NA
42;1;24
42;1;24
42;NA;NA
42;NA;NA
42;1;24
42;NA;NA
42;NA;NA
42;NA;NA
42;1;24
42;1;24
42;NA;NA
42;NA;NA
42;1;24
42;NA;NA
42;1;24
42;NA;NA
42;1;24
42;1;24
42;NA;NA
42;NA;NA
42;NA;NA
42;1;24
42;1;24
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
42;NA;NA
43;1;57
43;1;57
43;1;57
43;1;57
43;NA;NA
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;NA;NA
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;NA;NA
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;NA;NA
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
43;1;57
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
44;0;41
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;NA;NA
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;NA;NA
46;0;73
46;0;73
46;0;73
46;0;73
46;NA;NA
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;NA;NA
46;0;73
46;0;73
46;0;73
46;NA;NA
46;0;73
46;0;73
46;NA;NA
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;NA;NA
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
46;0;73
47;1;30
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;NA;NA
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;NA;NA
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
47;1;30
